Stage,Profession,Detailed Profession,Char Name,Skill Order,Rarity,Attack,Attack Interval,Attack Speed Modifier,SP Type,SP Cost,Init SP,Skill Duration,Trait Dict,Trait Desc,Talent Dict,Talent Desc,Skill Dict,Skill Desc
2307,Medic,Single Medic 2,嘉维尔,2,4,453,2.85,0,Auto,60,40,-1.0,{},[],"{'atk': 0.12, 'def': 120.0, 'duration': 17.0}",['部署后全体友方【医疗】职业干员攻击力+12%<@ba.talpu>（+2%）</>，防御力+120<@ba.talpu>（+20）</>，持续17<@ba.talpu>（+2）</>秒'],"{'heal_scale': 0.21, 'heal_scale_2': 0.5, 'hp_ratio': 0.5, 'interval': 1.0, 'duration': 7.0}",立即为攻击范围内所有友方单位增加一个增益，每秒持续恢复相当于嘉维尔攻击力21%（血量低于一半时为50%）的生命，持续7秒
2307,Medic,Single Medic 2,苏苏洛,1,4,517,2.85,0,Auto,32,10,25.0,{},[],"{'cost': 10.0, 'heal_scale': 1.23}",['编入队伍时，所有初始费用不超过10的干员受到的治疗效果提升23%<@ba.talpu>（+3%）</>'],{'atk': 0.5},攻击力+50%
2307,Medic,Single Medic 2,苏苏洛,2,4,517,2.85,0,Auto,19,0,30.0,{},[],"{'cost': 10.0, 'heal_scale': 1.23}",['编入队伍时，所有初始费用不超过10的干员受到的治疗效果提升23%<@ba.talpu>（+3%）</>'],"{'atk': 0.7, 'attack_speed': 70.0, 'skill_max_trigger_time': 2.0}",攻击力+70%，攻击速度+70\n同一次作战中最多使用2次
2307,Medic,Single Medic 2,赫默,1,5,496,2.85,0,Auto,32,20,30.0,{},[],{'attack_speed': 12.0},['在场时，所有友方【医疗】职业干员攻速+12'],{'atk': 0.7},攻击力+70%
2307,Medic,Single Medic 2,赫默,2,5,496,2.85,0,Auto,22,0,0.0,{},[],{'attack_speed': 12.0},['在场时，所有友方【医疗】职业干员攻速+12'],{'cnt': 1.0},获得一个医疗无人机\n最多可库存1个无人机；无人机投入战场后治疗周围友军，10秒后自动销毁
2307,Medic,Single Medic 2,华法琳,1,5,516,2.85,0,Attack,4,0,0.0,{},[],"{'bldsk_t_1[self].sp': 2.0, 'bldsk_t_1[rand].sp': 2.0}",['攻击范围内有敌人倒下时，为自身和范围内随机一名友方单位回复2点技力'],"{'hp_ratio': 0.19, 'ct': 3.0}",下次治疗额外回复目标最大生命值的19%\n只当目标生命值不满一半时才会触发，可充能3次
2307,Medic,Single Medic 2,华法琳,2,5,516,2.85,0,Auto,60,45,-1.0,{},[],"{'bldsk_t_1[self].sp': 2.0, 'bldsk_t_1[rand].sp': 2.0}",['攻击范围内有敌人倒下时，为自身和范围内随机一名友方单位回复2点技力'],"{'atk': 0.6, 'hp_ratio': 0.03, 'interval': 1.0, 'duration': 15.0}",自身和攻击范围内随机一名我方单位获得以下状态：\n攻击力+60%，每秒损失3%最大生命值，持续15秒
2307,Medic,Single Medic 3,闪灵,1,6,539,2.85,0,Auto,44,14,20.0,{},[],"{'def': 60.0, 'attack_speed': 10.0}","['攻击范围内的友方单位防御力+60', '攻击速度+10']","{'atk': 0.67, 'attack_speed': 20.0}",攻击力+67%，攻击速度+20
2307,Medic,Single Medic 3,闪灵,2,6,539,2.85,0,Auto,7,0,-1.0,{},[],"{'def': 60.0, 'attack_speed': 10.0}","['攻击范围内的友方单位防御力+60', '攻击速度+10']","{'def': 0.35, 'atk_scale': 0.35, 'duration': 3.0, 'ct': 2.0}",下次治疗使目标获得一个持续3秒的护盾\n护盾可以吸收相当于闪灵攻击力35%的伤害，同时使目标防御力+35%；可充能2次
2307,Medic,Single Medic 3,闪灵,3,6,539,2.85,0,Auto,120,100,60.0,{},[],"{'def': 60.0, 'attack_speed': 10.0}","['攻击范围内的友方单位防御力+60', '攻击速度+10']","{'def': 0.6, 'atk': 0.4}",攻击力+40%\n攻击范围内的所有友方单位防御力+60%
2307,Medic,Wide Medic 2,锡兰,1,5,426,2.85,0,Auto,9,0,0.0,{'heal_scale': 0.7},['拥有较大治疗范围，但在治疗较远目标时治疗量变为<@ba.kw>{heal_scale:0%}</>'],"{'ceylon_t_1[common].atk': 0.05, 'celyon_t_1[map].atk': 0.13}",['攻击力+5%，当场地中存在水地形时改为攻击力+18%'],"{'heal_scale': 1.7, 'cnt': 2.0}",下次治疗时的治疗量提升至攻击力的170%，并且不会因特性效果而降低\n可以充能2次
2307,Medic,Wide Medic 2,锡兰,2,5,426,2.85,0,Auto,80,32,30.0,{'heal_scale': 0.7},['拥有较大治疗范围，但在治疗较远目标时治疗量变为<@ba.kw>{heal_scale:0%}</>'],"{'ceylon_t_1[common].atk': 0.05, 'celyon_t_1[map].atk': 0.13}",['攻击力+5%，当场地中存在水地形时改为攻击力+18%'],"{'attack@max_target': 2.0, 'atk': 0.5, 'one_minus_status_resistance': -0.5}",攻击力+50%，治疗目标数+1，持续时间内攻击范围内的友方单位获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）
2307,Medic,Multiple Medic 2,调香师,1,4,327,2.85,0,Auto,32,10,25.0,{},[],{'atk_to_hp_recovery_ratio': 0.055},['在战场时全体友方单位每秒恢复相当于调香师攻击力5.5%<@ba.talpu>（+0.5%）</>的生命'],{'atk': 0.5},攻击力+50%
2307,Medic,Multiple Medic 2,调香师,2,4,327,2.85,0,Auto,60,20,30.0,{},[],{'atk_to_hp_recovery_ratio': 0.055},['在战场时全体友方单位每秒恢复相当于调香师攻击力5.5%<@ba.talpu>（+0.5%）</>的生命'],"{'atk': 2.1, 'attack_speed': -50.0}",攻击速度-50，攻击力+210%
2307,Medic,Multiple Medic 2,白面鸮,1,5,348,2.85,0,Auto,32,20,30.0,{},[],{'sp_recovery_per_sec': 0.3},['在场时所有友方单位的技力自然回复速度+0.3/秒（同类效果取最高）'],{'atk': 0.7},攻击力+70%
2307,Medic,Multiple Medic 2,白面鸮,2,5,348,2.85,0,Auto,100,75,36.0,{},[],{'sp_recovery_per_sec': 0.3},['在场时所有友方单位的技力自然回复速度+0.3/秒（同类效果取最高）'],{'base_attack_time': -1.9},攻击范围扩大，攻击间隔大幅度缩短
2307,Medic,Multiple Medic 2,微风,1,5,329,2.85,0,Auto,34,20,31.0,{},[],{'one_minus_status_resistance': -0.5},['技能开启时，所有【医疗】和【辅助】干员获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],{'atk': 1.0},攻击力+100%，治疗目标数-1
2307,Medic,Multiple Medic 2,微风,2,5,329,2.85,0,Auto,80,48,41.0,{},[],{'one_minus_status_resistance': -0.5},['技能开启时，所有【医疗】和【辅助】干员获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],"{'atk': 1.9, 'attack@scale': 0.5}",攻击力+190%，攻击变为对攻击范围内一名友方单位发射医疗弹，对目标和其周围8格内的友方单位进行治疗（对周围单位的治疗量减半）
2307,Medic,Multiple Medic 3,夜莺,1,6,373,2.85,0,Auto,32,20,30.0,{},[],"{'magic_resistance': 15.0, 'cnt': 2.0}","['攻击范围内的友方单位法术抗性+15', '可以使用幻影。幻影无法攻击和阻挡敌人，拥有75法术抗性，30%的物理闪避，并且更容易吸引敌人的攻击，同时每秒损失3%的最大生命']",{'atk': 0.7},攻击力+70%
2307,Medic,Multiple Medic 3,夜莺,2,6,373,2.85,0,Auto,10,0,-1.0,{},[],"{'magic_resistance': 15.0, 'cnt': 2.0}","['攻击范围内的友方单位法术抗性+15', '可以使用幻影。幻影无法攻击和阻挡敌人，拥有75法术抗性，30%的物理闪避，并且更容易吸引敌人的攻击，同时每秒损失3%的最大生命']","{'atk_scale': 0.6, 'magic_resistance': 15.0, 'duration': 4.0, 'ct': 2.0}",下次治疗使所有目标获得一个持续4秒的护盾\n护盾能吸收相当于夜莺攻击力60%的法术伤害，同时使目标法术抗性+15；可充能2次
2307,Medic,Multiple Medic 3,夜莺,3,6,373,2.85,0,Auto,120,110,60.0,{},[],"{'magic_resistance': 15.0, 'cnt': 2.0}","['攻击范围内的友方单位法术抗性+15', '可以使用幻影。幻影无法攻击和阻挡敌人，拥有75法术抗性，30%的物理闪避，并且更容易吸引敌人的攻击，同时每秒损失3%的最大生命']","{'atk': 0.5, 'magic_resistance': 1.05, 'prob': 0.2}",攻击范围扩大，攻击力+50%，攻击范围内的友方单位法术抗性+105%并获得20%的法术闪避
25010,Guard,Single Guard 2,缠丸,1,4,813,1.5,0,Auto,20,10,0.0,{},[],"{'def': -0.2, 'max_hp': 0.23}",['防御力-20%，但最大生命值+23%<@ba.talpu>（+3%）</>'],{'heal_scale': 0.5},立即恢复最大生命的50%
25010,Guard,Single Guard 2,缠丸,2,4,813,1.5,0,Auto,25,10,15.0,{},[],"{'def': -0.2, 'max_hp': 0.23}",['防御力-20%，但最大生命值+23%<@ba.talpu>（+3%）</>'],{'atk': 1.5},防御力降至0，攻击力+150%
25010,Guard,Single Guard 2,芙兰卡,1,5,879,1.5,0,Auto,35,15,35.0,{},[],{'prob': 0.2},['攻击时有20%的几率无视目标的防御'],"{'atk': 0.45, 'attack_speed': 45.0}",攻击力+45%，攻击速度+45
25010,Guard,Single Guard 2,芙兰卡,2,5,879,1.5,0,Auto,20,10,30.0,{},[],{'prob': 0.2},['攻击时有20%的几率无视目标的防御'],"{'atk': 1.0, 'talent_scale': 2.5}",防御力降至0，攻击力+100%，天赋无视防御的概率提高至2倍
25010,Guard,Single Guard 2,炎客,1,5,839,1.5,0,Attack,3,0,0.0,{},[],"{'max_hp': 40.0, 'max_stack_cnt': 30.0}",['每击杀一名敌人后自身的生命上限提高40，最多可以叠加30次'],"{'atk_scale': 2.2, 'hp_ratio': 0.08}",下次攻击的攻击力提高至220%，并回复自身8%的生命
25010,Guard,Single Guard 2,炎客,2,5,839,1.5,0,Attack,40,0,0.0,{},[],"{'max_hp': 40.0, 'max_stack_cnt': 30.0}",['每击杀一名敌人后自身的生命上限提高40，最多可以叠加30次'],"{'atk': 0.7, 'attack_speed': 45.0}",攻击力+70%，攻击速度+45\n持续时间无限
25010,Guard,Single Guard 2,断罪者,1,4,845,1.5,0,Auto,4,0,0.0,{},[],"{'cost': -4.0, 'respawn_time': -15.0, 'stun': 10.0}",['部署费用-4，再部署时间-15秒，但部署后晕眩10秒'],"{'atk_scale': 2.0, 'peacok_s_1[crit].prob': 0.05, 'peacok_s_1[crit].atk_scale': 4.0, 'atk_scale_fake': 8.0}",下次攻击的攻击力提升至200%（有5%的概率变为800%）\n可充能3次
25010,Guard,Single Guard 2,断罪者,2,4,845,1.5,0,Auto,12,5,0.0,{},[],"{'cost': -4.0, 'respawn_time': -15.0, 'stun': 10.0}",['部署费用-4，再部署时间-15秒，但部署后晕眩10秒'],"{'prob': 0.5, 'success.atk_scale': 3.5, 'success.silence': 5.0, 'failure.stun': 5.0}",使周围所有敌人立即受到攻击力350%的法术伤害并失去特殊能力5秒\n有50%的几率失败，失败时范围内的所有友方单位全部晕眩{failure.stun}秒
25010,Guard,Single Guard 3,斯卡蒂,1,6,942,1.5,0,Auto,35,15,35.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 0.45, 'attack_speed': 45.0}",攻击力+45%，攻击速度+45
25010,Guard,Single Guard 3,斯卡蒂,2,6,942,1.5,0,Passive,0,0,-1.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 1.7, 'duration': 30.0}",部署后30秒内攻击力+170%
25010,Guard,Single Guard 3,斯卡蒂,3,6,942,1.5,0,Auto,90,70,50.0,{},[],"{'atk': 0.14, 'respawn_time': -10.0}","['所有【深海猎人】干员的攻击力+14%', '自身再部署时间-10秒']","{'atk': 1.3, 'def': 1.3, 'max_hp': 1.3}",攻击力、防御力和生命上限各+130%
25010,Guard,Support Guard 2,杜宾,1,4,549,1.05,0,Attack,3,0,0.0,{},[],{'atk': 0.11},['所有三星干员的攻击力+11%<@ba.talpu>（+1%）</>'],{'atk_scale': 2.3},下次攻击的攻击力提高至229%
25010,Guard,Support Guard 2,杜宾,2,4,549,1.05,0,Auto,70,40,25.0,{},[],{'atk': 0.11},['所有三星干员的攻击力+11%<@ba.talpu>（+1%）</>'],"{'atk': 0.8, 'talent_scale': 3.0}",攻击力+80%，天赋的效果提升至3.0倍
25010,Guard,Support Guard 2,诗怀雅,1,5,597,1.05,0,Auto,40,20,35.0,{},[],{'atk': 0.1},['在场时周围8格内的近战友方单位攻击力+10%'],"{'talent_scale': 2.0, 'talent_range_flag': 1.0, 'atk': 0.105}",天赋生效范围大幅度扩大，效果提升至2倍
25010,Guard,Support Guard 2,诗怀雅,2,5,597,1.05,0,Attack,45,20,30.0,{},[],{'atk': 0.1},['在场时周围8格内的近战友方单位攻击力+10%'],"{'talent_scale': 3.0, 'atk': 0.8}",攻击力+80%，天赋效果提升至3倍
25010,Guard,Magic Guard 2,慕斯,1,4,668,1.25,0,Attack,4,0,0.0,{},[],{'prob': 0.23},['攻击时有23%<@ba.talpu>（+3%）</>的几率连续攻击两次'],"{'atk': 0.75, 'frncat_s_1[debuff].atk': -0.4, 'frncat_s_1[debuff].duration': 5.0}",下次攻击时攻击力+75%，5秒内使击中目标攻击力-40%
25010,Guard,Magic Guard 2,慕斯,2,4,668,1.25,0,Auto,80,45,40.0,{},[],{'prob': 0.23},['攻击时有23%<@ba.talpu>（+3%）</>的几率连续攻击两次'],"{'atk': 0.75, 'def': 0.75}",攻击力和防御力各+75%
25010,Guard,Magic Guard 2,星极,1,5,642,1.25,0,Auto,30,10,30.0,{},[],"{'max_stack_cnt': 5.0, 'interval': 20.0, 'attack_speed': 5.0}",['每在场上停留20秒，攻击速度+5，最多可以叠加5次'],"{'atk': 0.5, 'def': 0.8}",攻击力+50%，防御力+80%
25010,Guard,Magic Guard 2,星极,2,5,642,1.25,0,Auto,20,10,15.0,{},[],"{'max_stack_cnt': 5.0, 'interval': 20.0, 'attack_speed': 5.0}",['每在场上停留20秒，攻击速度+5，最多可以叠加5次'],"{'atk': 0.8, 'def': 0.8, 'block_cnt': 1.0}",攻击力+80%，防御力+80%，阻挡数+1，同时攻击阻挡的所有敌人
25010,Guard,Magic Guard 2,铸铁,1,5,575,1.25,0,Auto,20,12,0.0,{},[],"{'times': 7.0, 'attack_speed': 15.0, 'one_minus_status_resistance': -0.5}",['击杀7个敌人后获得攻击速度+15和抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],{'heal_scale': 0.7},立即恢复最大生命的70%
25010,Guard,Magic Guard 2,铸铁,2,5,575,1.25,0,Auto,30,10,30.0,{},[],"{'times': 7.0, 'attack_speed': 15.0, 'one_minus_status_resistance': -0.5}",['击杀7个敌人后获得攻击速度+15和抵抗（晕眩、寒冷和冻结的持续时间减少50%）'],"{'atk': 1.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.08}",攻击距离缩短，攻击力+110%，每秒恢复最大生命的8%
25010,Guard,Ranged Guard 2,霜叶,1,4,623,1.3,8.0,Auto,3,0,-1.0,{'atk_scale': 0.8},[None],{'base_attack_time': 0.15},['攻击范围扩大，但攻击间隔略微增大'],"{'move_speed': -0.5, 'duration': 3.0, 'atk_scale': 1.5}",下次攻击造成攻击力150%的物理伤害，令命中目标在3秒内移动速度-50%
25010,Guard,Ranged Guard 2,霜叶,2,4,623,1.3,8.0,Auto,50,0,25.0,{'atk_scale': 0.8},[None],{'base_attack_time': 0.15},['攻击范围扩大，但攻击间隔略微增大'],"{'move_speed': -0.5, 'attack_speed': 50.0, 'prob': 0.4, 'debuff': 2.0}",攻击速度+50；每次攻击使命中目标移动速度-50%，并有40%的几率使其束缚（无法移动）2秒
25010,Guard,Ranged Guard 2,拉普兰德,1,5,710,1.3,0,Attack,30,0,-1.0,{'atk_scale': 0.8},[None],{'duration': 5.0},['攻击使目标的特殊能力失效，持续5秒'],"{'atk': 0.7, 'prob': 0.4}",攻击力+70%，有40%的概率抵挡物理伤害\n持续时间无限
25010,Guard,Ranged Guard 2,拉普兰德,2,5,710,1.3,0,Attack,17,0,20.0,{'atk_scale': 0.8},[None],{'duration': 5.0},['攻击使目标的特殊能力失效，持续5秒'],{'atk': 1.2},攻击力+120%，伤害类型变为法术，额外攻击一个目标，远程攻击不再降低攻击力\n技能自动开启
25010,Guard,Ranged Guard 3,银灰,1,6,702,1.3,0,Attack,2,0,0.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']",{'atk_scale': 2.9},下次攻击的攻击力提高至290%
25010,Guard,Ranged Guard 3,银灰,2,6,702,1.3,0,Auto,5,0,0.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']","{'def': 1.0, 'hp_recovery_per_sec_by_max_hp_ratio': 0.06}",可以在下列状态和初始状态间切换：\n攻击范围缩小，防御力+100%，每秒恢复最大生命的0
25010,Guard,Ranged Guard 3,银灰,3,6,702,1.3,0,Auto,90,75,30.0,{'atk_scale': 0.8},[None],"{'atk': 0.1, 'respawn_time': -0.1}","['攻击力+10%，所有干员的再部署时间-10%', '攻击范围内敌人的隐匿效果失效']","{'def': -0.7, 'atk': 2.0, 'attack@max_target': 6.0}",防御力-70%，攻击力+200%，攻击范围扩大，同时攻击至多6个目标（视为近距离攻击）
25010,Guard,Multiple Guard 2,艾丝黛尔,1,4,642,1.2,0,Auto,35,10,25.0,{},[],{'hp_ratio': 0.14},['周围8格内有敌人倒下时，恢复自身最大生命值14%<@ba.talpu>（+2%）</>的生命'],{'atk': 0.8},攻击力+80%
25010,Guard,Multiple Guard 2,艾丝黛尔,2,4,642,1.2,0,Defense,20,10,15.0,{},[],{'hp_ratio': 0.14},['周围8格内有敌人倒下时，恢复自身最大生命值14%<@ba.talpu>（+2%）</>的生命'],"{'atk': 1.5, 'block_cnt': 0.0}",攻击力+150%，不再成为其他角色的治疗目标
25010,Guard,Multiple Guard 2,暴行,1,5,640,1.2,0,Attack,3,0,0.0,{},[],"{'cnt': 2.0, 'atk': 0.1, 'def': 0.1}",['周围四格中有两格以上的高地地形时攻击力和防御力+10%'],{'atk_scale': 2.3},下次攻击的攻击力提高至229%
25010,Guard,Multiple Guard 2,暴行,2,5,640,1.2,0,Attack,17,0,0.0,{},[],"{'cnt': 2.0, 'atk': 0.1, 'def': 0.1}",['周围四格中有两格以上的高地地形时攻击力和防御力+10%'],"{'max_target': 5.0, 'atk_scale': 4.0}",对前方三格范围内至多5个敌人造成相当于攻击力400%的物理伤害
25010,Guard,Multiple Guard 2,幽灵鲨,1,5,739,1.2,0,Auto,30,15,30.0,{},[],"{'max_hp': 0.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.02}",['生命上限+10%，每秒回复最大生命2%的生命'],{'atk': 1.0},攻击力+100%
25010,Guard,Multiple Guard 2,幽灵鲨,2,5,739,1.2,0,Auto,40,35,15.0,{},[],"{'max_hp': 0.1, 'hp_recovery_per_sec_by_max_hp_ratio': 0.02}",['生命上限+10%，每秒回复最大生命2%的生命'],"{'atk': 1.6, 'stun': 10.0}",技能持续期间内干员的生命值始终不会低于1，攻击力+160%\n技能结束后干员晕眩10秒
25010,Guard,Multiple Guard 2,布洛卡,1,5,773,1.2,0,Auto,50,20,30.0,{},[],"{'atk': 0.12, 'def': 0.12, 'cnt': 2.0}",['阻挡两个以上的敌人时，攻击力和防御力+12%'],{'atk': 0.8},攻击力+80%，普通攻击造成法术伤害
25010,Guard,Multiple Guard 2,布洛卡,2,5,773,1.2,0,Auto,35,20,25.0,{},[],"{'atk': 0.12, 'def': 0.12, 'cnt': 2.0}",['阻挡两个以上的敌人时，攻击力和防御力+12%'],"{'atk': 1.9, 'attack@sluggish': 1.0, 'base_attack_time': 0.65, 'stun': 5.0}",攻击间隔增大，攻击距离加长，攻击力+190%，普通攻击造成法术伤害并使击中的敌人停顿1.0秒\n技能结束后晕眩5秒
25010,Guard,Multiple Guard 3,煌,1,6,742,1.2,0,Attack,2,0,0.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']",{'atk_scale': 2.9},下次攻击的攻击力提高至290%
25010,Guard,Multiple Guard 3,煌,2,6,742,1.2,0,Auto,70,0,-1.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']","{'atk': 1.0, 'def': 0.35}",攻击力+100%，防御力+35%，攻击距离加长\n持续时间无限
25010,Guard,Multiple Guard 3,煌,3,6,742,1.2,0,Auto,35,25,10.0,{},[],"{'hp_ratio': 0.25, 'huang_t_1[heal].hp_ratio': 0.5, 'huang_t_1[lock].min_hp_ratio': 0.5, 'huang_t_1[lock].duration': 6.0, 'one_minus_status_resistance': -0.5, 'interval': 15.0}","['在生命值低于25%时，仅一次回复50%的生命值并在6秒内使生命值不低于50%', '在战场停留15秒后获得抵抗（晕眩、寒冷和冻结的持续时间减少50%）']","{'atk': 0.8, 'def': 0.8, 'hp_ratio': 0.25, 'damage_by_atk_scale': 4.0}",技能开启后，攻击力和防御力逐渐增至+80%并对前方一格内的敌方单位进行切割。技能结束时对附近所有敌人造成此时攻击力400%的物理伤害，自己损失25%的生命值
25010,Guard,Berserk Guard 2,宴,1,4,712,1.2,0,Auto,15,10,8.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3}",['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）'],"{'def': 2.0, 'hp_recovery_per_sec_by_max_hp_ratio': 0.1}",停止攻击，阻挡数变为0，防御力+200%，每秒恢复10%的最大生命值
25010,Guard,Berserk Guard 2,宴,2,4,712,1.2,0,Passive,0,0,-1.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3}",['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）'],"{'atk': 1.1, 'duration': 16.0, 'hp_ratio': 0.5, 'respawn_time': 1.0}",部署后立即损失50%当前生命，并在16秒内攻击力+110%，伤害类型变为法术
25010,Guard,Berserk Guard 3,赫拉格,1,6,774,1.2,0,Attack,2,0,0.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']",{'atk_scale': 1.75},下次攻击的攻击力提升至175%，并连续攻击两次
25010,Guard,Berserk Guard 3,赫拉格,2,6,774,1.2,0,Auto,25,15,13.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']","{'atk': 0.8, 'prob': 0.75}",攻击力+80%，攻击变为二连击，获得75%的物理闪避
25010,Guard,Berserk Guard 3,赫拉格,3,6,774,1.2,0,Auto,35,15,15.0,{'value': 70.0},['不成为其他角色的治疗目标，每次攻击到敌人后回复自身<@ba.kw>{value}</>生命'],"{'min_attack_speed': 100.0, 'max_attack_speed': 0.0, 'max_hp_ratio': 1.0, 'min_hp_ratio': 0.3, 'hp_recovery_per_sec': 60.0}","['根据已损失的生命值，提高攻击速度（损失70%生命值时达到最大可提升攻击速度100）', '未阻挡敌人时每秒回复60生命']","{'atk': 1.0, 'ability_range_forward_extend': 2.0, 'attack@max_target': 3.0}",攻击力+100%，攻击范围+2格，最多可以同时攻击3个目标
25010,Guard,Double Guard 2,刻刀,1,4,624,1.3,0,Attack,11,5,0.0,{},[],"{'sp': 1.0, 'prob': 0.23}",['普通攻击击中敌人时有23%<@ba.talpu>（+3%）</>的几率额外回复1点技力'],"{'atk_scale': 3.4, 'times': 4.0}",立即投掷4把飞刀随机攻击前方的敌人，每把造成相当于攻击力340%的物理伤害
25010,Guard,Double Guard 2,刻刀,2,4,624,1.3,0,Attack,12,5,0.0,{},[],"{'sp': 1.0, 'prob': 0.23}",['普通攻击击中敌人时有23%<@ba.talpu>（+3%）</>的几率额外回复1点技力'],"{'max_target': 6.0, 'atk_scale': 4.5, 'cutter_s_2[drone].atk_scale': 2.0}",对周围最多6个敌人造成相当于攻击力450%的物理伤害\n对飞行单位的攻击力系数加倍
25010,Guard,Double Guard 2,柏喙,1,5,629,1.3,0,Attack,2,0,0.0,{},[],"{'attack_speed': 6.0, 'max_stack_cnt': 5.0}",['每击杀一名敌人后获得+6攻击速度（最多叠加5次）'],"{'atk_scale': 1.8, 'ranged@atk_scale': 1.8}",下次攻击的攻击力提高至180%，且额外对前方另一名敌人造成攻击力180%的法术伤害
25010,Guard,Double Guard 2,柏喙,2,5,629,1.3,0,Attack,7,5,0.0,{},[],"{'attack_speed': 6.0, 'max_stack_cnt': 5.0}",['每击杀一名敌人后获得+6攻击速度（最多叠加5次）'],"{'max_target': 6.0, 'stun': 1.8, 'atk_scale': 2.0}",对前方范围内最多6名敌人造成相当于攻击力200%的法术伤害，并令其晕眩1.8秒\n可充能3次
25010,Guard,Double Guard 3,陈,1,6,597,1.3,0,Attack,4,0,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 3.2, 'stun': 1.5}",下次攻击使用刀鞘砸向敌人，造成相当于攻击力320%的物理伤害，令命中目标晕眩1秒
25010,Guard,Double Guard 3,陈,2,6,597,1.3,0,Attack,20,20,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 5.0, 'max_target': 7.0}",对前方范围内最多7名敌人造成相当于攻击力500%的物理和相当于攻击力500%的法术伤害
25010,Guard,Double Guard 3,陈,3,6,597,1.3,0,Attack,30,20,0.0,{},[],"{'interval': 4.0, 'sp': 1.0, 'atk': 0.05, 'def': 0.05, 'prob': 0.1}","['在场时每4秒回复全场友方角色1点攻击/受击技力', '攻击力+5%，防御力+5%，物理闪避+10%']","{'atk_scale': 3.2, 'times': 10.0, 'stun': 4.0}",向周围寻找最近的敌方目标，对其发动10次连续斩击，每次造成相当于攻击力320%的物理伤害，并在最后一击时使目标晕眩4秒
